order_id,order_item_id,product_id,seller_id,order_purchase_timestamp,price,freight_value,total_revenue,product_category
01677846a819fff5fc22d43d61e58367,1,9d8a0e115e802d845b4ce1eb794d1260,d05ae8f7a5bd1d2a690a44cd079e4e27,"2018-05-03 10:12:15",120,7.87,127.87,"sport leisure"
0159c6355a4e32f6ac68d838e2228150,1,a00722035cea70bbf671b758459cde42,25be943a321c8938947bdaabca979a90,"2018-06-15 13:41:08",189,53.11,242.11,"Furniture Kitchen Service Area Dinner and Garden"
01b276e7af1d9e3ed34b431d39f45fa1,1,3a7612c720a4b764c4fb87633a7ebc88,8f2ce03f928b567e3d56181ae20ae952,"2018-01-16 19:25:09",99.9,21.19,121.09,"sport leisure"
02d50facee2072550ae5a8ef3dc2e10f,1,ef66e63137bdd1b2e44aa968646fc1e3,1025f0e2d44d7041d6cf58b6550e0bfa,"2018-01-13 23:58:01",38.4,9.34,47.74,"Furniture Decoration"
02d50facee2072550ae5a8ef3dc2e10f,2,ef66e63137bdd1b2e44aa968646fc1e3,1025f0e2d44d7041d6cf58b6550e0bfa,"2018-01-13 23:58:01",38.4,9.34,47.74,"Furniture Decoration"
028cad58dbd393e348c73435f8192919,1,4fe644d766c7566dbc46fb851363cb3b,c31eff8334d6b3047ed34bebd4d62c36,"2018-07-02 15:42:23",99.99,15.01,115,Art
013037c3f1773cc8fdbaf8ff54d8013b,1,5a6e53c3b4e8684b13388d6aa4afdf12,7299e27ed73d2ad986de7f7c77d919fa,"2017-03-28 15:15:18",15.99,14.52,30.51,housewares
0210f3225937e9d7702e0c3fff098b98,1,81e61097d1704e63a1d881c02d76934a,e5a3438891c0bfdb9394643f95273d8e,"2017-11-25 04:31:42",13.3,8.11,21.41,"Fashion Bags and Accessories"
0259bebdec429a3ec5a653df8f28574e,1,eec68ed7d496bb2ee6aa0a69bb78acd2,5f5b43b2bffa8656e4bc6efeb13cc649,"2018-01-07 14:22:43",89,12.96,101.96,"stationary store"
03181fddac1b424c893821ec539b2abf,1,f60e19fc3b0ee38735e6a6fefe937bdf,6481e96574816ead57975da2c0f6d80d,"2018-05-05 16:35:57",7.9,7.87,15.77,"SIGNALIZATION AND SAFETY"
00418a49a685c6bb60633291c3fab17a,1,5e21d5cab5d33e770d8150a4ee6117db,6560211a19b47992c3666cc44a7e94c0,"2017-10-03 20:43:03",49,7.78,56.78,"Watches present"
01699d74ff89d35f15093f83d7783c39,1,159e7e73295b609960c0797eb64b3d39,a72c2f59332659e361d647515c698798,"2018-04-18 16:37:26",139,22.68,161.68,"pet Shop"
02e6bcccce2e88560389846400e74e50,1,0a27cbaaeacef635e4aa37885a1e5e93,522620dcb18a6b31cd7bdf73665113a9,"2017-10-18 20:00:55",219,45.38,264.38,"Games consoles"
02b9fd867657f257dc634a2e7e0f73c5,1,4c1e109ecdf58453de365d217cefa64c,4e922959ae960d389249c378d1c939f5,"2017-06-10 12:16:30",120,16.6,136.6,"pet Shop"
028587d8834cae89e572f1db671d0419,1,c7b3cf9de7be95b3e09e7a63315685eb,5dceca129747e92ff8ef7a997dc4f8ca,"2017-08-25 11:21:00",99.9,23.57,123.47,"Bags Accessories"
030bc9dbf75985f16a84a296363fda3f,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,"2018-02-17 08:28:29",149,40.37,189.37,"computer accessories"
030bc9dbf75985f16a84a296363fda3f,2,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,"2018-02-17 08:28:29",149,40.37,189.37,"computer accessories"
031a7dab65c3430d325ad35ab8a95277,1,18fa9cc25ea8b54f32d029f261673c0f,0b35c634521043bf4b47e21547b99ab5,"2018-06-21 22:17:19",109.9,18.82,128.72,"Construction Tools Construction"
005d9a5423d47281ac463a968b3936fb,2,4c3ae5db49258df0784827bdacf3b396,d98eec89afa3380e14463da2aabaea72,"2017-10-18 12:14:29",24.99,13.58,38.57,babies
005d9a5423d47281ac463a968b3936fb,3,4c3ae5db49258df0784827bdacf3b396,d98eec89afa3380e14463da2aabaea72,"2017-10-18 12:14:29",24.99,13.58,38.57,babies
02f30be57375dc610c40ca989d2385b7,1,86b29e90cab127b7231caf9eb85d4353,8581055ce74af1daba164fdbd55a40de,"2017-11-27 18:25:55",69,11.73,80.73,automotive
01ac6cbac1cda667c97d35046b75668f,1,d2f5484cbffe4ca766301b21ab9246dd,36a968b544695394e4e9d7572688598f,"2017-09-14 18:37:16",12.88,8.27,21.15,"computer accessories"
02342201aaaf713fa9f51c6d44444424,1,ddbcffa21df7d85a96fc395a6d9ca334,76d5af76d0271110f9af36c92573f765,"2018-01-29 12:39:16",35.9,11.85,47.75,"sport leisure"
01c7b08f0c05952ce15edb928bb63d2d,1,edd087ed331c3ce178ec3489b9ecf117,1bb2bdb95f4841f1bba2c0d2cd83d3c9,"2018-04-02 16:59:53",274.95,26.04,300.99,"technical books"
030f7abd700a4ceae9a8c4cff4b3dc95,1,6d1befe53a3d28e0d0d8b3bfcce11195,bba74270a87732727b5a3b4fd9ac1c39,"2017-10-18 18:07:13",399.99,19.05,419.04,automotive
00c47cfa491ef55779ec7557673087fc,1,e62d582ddb7630168d7227ca1f9edbd2,1c56ffe0e9dea2657fc6e95b53f40b13,"2018-07-23 11:36:26",59,13.07,72.07,perfumery
011af0959ebf2b09a062867811dc63b5,1,dea3de7c4e7aa375d564fa2ddb7099b7,59b22a78efb79a4797979612b885db36,"2017-08-06 17:35:16",59,15.16,74.16,housewares
030840d9a6c8137615d5a2c916667c2c,1,f497ba62f1d6b4f6a3a3266fa8623ad3,6df688df543f90e9b38f4319e75a9d88,"2017-08-01 14:40:53",58.2,15.16,73.36,"HEALTH BEAUTY"
012219b6d6d034eb359fc74730a080db,1,9cd17b1cc8db0de6b175f213e9054c01,b74d1c09cb380e1d03a6f859c6f4224b,"2018-05-10 00:18:33",189.99,27.41,217.4,toys
02659c8edf02d1cb48b8b388ac7da90e,1,f5a7d79f27ac4b76ffb13c8ee63d4f07,f12ff17ad8bbf01ec5c33b17e506649b,"2018-04-10 16:18:22",180,22.34,202.34,automotive
010d14f76a229c295260e4ca4744acc7,1,a9028257171c93a8d948ff95a0082b0d,aac29b1b99776be73c3049939652091d,"2017-12-01 19:46:28",27.9,16.79,44.69,electronics
00063b381e2406b52ad429470734ebd5,1,f177554ea93259a5b282f24e33f65ab6,8602a61d680a10a82cceeeda0d99ea3d,"2018-07-27 17:21:27",45,12.98,57.98,"Fashion Bags and Accessories"
02ae2a6d1d1f1432dc743ca4f67033df,1,0a6cff78b203b5224378cf8db2dff5a6,ce3ad9de960102d0677a81f5d0bb7b2d,"2018-07-30 12:20:10",158,16.21,174.21,babies
00bf1320ffb5fe47a845feca16c0e0b4,1,7289a8d65ae2c86dfdee27f8af257a3d,13fa2a6c6b9d0f43cb588d7c82117a12,"2017-09-26 12:58:43",449,20.39,469.39,"HEALTH BEAUTY"
00b676b01c289cc661c6f7732492771a,1,121b9686b9929855d823981fc655a6fe,c4fb51fb1c5b7c07bc5e67be6e7e8f6e,"2017-08-02 15:30:42",50,21.19,71.19,housewares
033bfdc56fab7dbb0a16e655b64b620d,1,10714d6a49c0af9ccdab2d806887c5f5,9616352088dcf83a7c06637f4ebf1c80,"2017-11-24 10:28:25",59.9,16.18,76.08,"sport leisure"
012eab2625c5f8aaac6f37f2c19ef62f,1,5c699beec1e114bd15b35cf8d01ec6b5,4a3ccda38b2129705f3fb522db62ca31,"2017-11-04 00:38:14",81.9,15.32,97.22,"CONSTRUCTION SECURITY TOOLS"
01cc355e35cf24d314afe6de16c38712,1,e76438822c17316d276c27e52e588931,5656537e588803a555b8eb41f07a944b,"2018-03-26 18:47:24",24.89,22.06,46.95,"computer accessories"
01af7745a283aeb0f0754495c4b51ac7,1,423a6644f0aa529e8828ff1f91003690,e59aa562b9f8076dd550fcddf0e73491,"2018-02-28 13:28:49",465,34.69,499.69,"Agro Industria e Comercio"
0210336762a2618a562576d1266efefe,1,d63c1011f49d98b976c352955b1c4bea,cc419e0650a3c5ba77189a1882b7556a,"2018-04-16 18:07:08",59.99,16.39,76.38,"HEALTH BEAUTY"
019d79b37e56c6d56d6323fed0c54d70,1,f3dadec221142e379d7113915c1d0fa8,e9d99831abad74458942f21e16f33f92,"2017-05-21 14:17:05",51,15.11,66.11,"computer accessories"
03053b1cb20006c7f8160754d56f4f6f,1,3918bb60ff48662029ca9f1e1f7b9842,d57e18d5f73c7ccb7f7339b61166898d,"2018-02-19 13:18:57",37.9,16.11,54.01,"Fashion Bags and Accessories"
00d1e381c0995f0bdb95909fe7434d0b,1,23227b07fc69250d2fa4be6602011aea,e38db885400cd35c71dfd162f2c1dbcf,"2018-03-24 16:14:47",64.9,20.18,85.08,"bed table bath"
00d1e381c0995f0bdb95909fe7434d0b,2,23227b07fc69250d2fa4be6602011aea,e38db885400cd35c71dfd162f2c1dbcf,"2018-03-24 16:14:47",64.9,20.18,85.08,"bed table bath"
00a99c50fdff7e36262caba33821875a,1,76d75f398634bf194ba99d7297e7d1fa,974cf2cb8f4b7add98709c30df02fe10,"2018-08-17 16:25:04",52.99,22.3,75.29,"computer accessories"
020c01e41104519842f8a15605af646c,1,3a77cc438baf789ed16b12b553ce504a,710e3548e02bc1d2831dfc4f1b5b14d4,"2017-02-08 13:10:22",29.99,21.82,51.81,"pet Shop"
02cdf0f2b05845468fdf0c104e24ae17,1,056010e0e6196d99309275e1b2d12c80,b561927807645834b59ef0d16ba55a24,"2018-08-17 23:24:19",44,9.99,53.99,"stationary store"
02cdf0f2b05845468fdf0c104e24ae17,2,9fdc434e0c81bc6d990065c2a7efb4de,b561927807645834b59ef0d16ba55a24,"2018-08-17 23:24:19",29.3,9.99,39.29,"stationary store"
02bd92abe094825e0683bacaacb64285,1,79a8800eb81425242b64f54f687f9af3,620c87c171fb2a6dd6e8bb4dec959fc6,"2017-11-27 15:30:19",59.9,25.7,85.6,"HEALTH BEAUTY"
0240c9d87266e4cabc3bacdcdc6e77e4,1,547b95702aec86f05ac37e61d164891c,001cca7ae9ae17fb1caed9dfb1094831,"2018-06-12 08:40:31",129,34.98,163.98,"Garden tools"
012dc9e42da722d22e32c618a2521bec,1,5637032095493f280eae8d9da00da6f1,f262cbc1c910c83959f849465454ddd3,"2018-04-04 14:19:18",49.99,8.88,58.87,"Bags Accessories"
02ed129a369c56d40549270ac5900864,1,e7d5464b94c9a5963f7c686fc80145ad,58f1a6197ed863543e0136bdedb3fce2,"2018-07-02 21:30:10",139,14.31,153.31,"Watches present"
019543c0de8386be97738b589ee695aa,1,71f2ce4ae5dfdd3b55a51c7a2d3c4da8,72c5da29406b4234927b81855e7b64f6,"2018-05-27 17:10:25",579.99,16.96,596.95,"Construction Tools Construction"
00f324f6ec332cd73ef8be4888573662,1,2a2d22ae30e026f1893083c8405ca522,1a3df491d1c4f1589fc2b934ada68bf2,"2017-06-29 21:47:27",134.9,21.43,156.33,"bed table bath"
031096cba2ef517ed59888ecb13d69e2,1,fe7ad3e3828f32193dfbe6359f733a8f,46dc3b2cc0980fb8ec44634e21d2718e,"2018-01-11 20:48:11",159.99,10.13,170.12,toys
0055b77cca3186676c147f532dd2547b,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,"2018-02-19 21:47:44",149,40.37,189.37,"computer accessories"
029f37989dcd7c9b928028086d68034b,1,0f5d0170c03b333aa1a44fa11e040e75,d2374cbcbb3ca4ab1086534108cc3ab7,"2017-11-01 08:00:08",69.9,16.25,86.15,"bed table bath"
02cb7027f3074adf1407706d712298f7,1,6b7de889f456ee35f031172d358b2cd2,594f9aaa48e5bf431f011ddc5669b0d5,"2018-08-07 19:33:01",135.9,23.67,159.57,"stationary store"
01e71f17355fc56620b0d3678f796c42,1,10717ff440b2320081989126e858b220,fdb9095204a334cd8872252ffec6f2db,"2018-04-18 22:19:28",138,25.78,163.78,"bed table bath"
019536ad39a0dea8bb75c00359a0386b,1,f646af315b0f3a597f69213537ca2199,3df020b72d3d44b3af9d110fa3940b65,"2017-09-01 22:51:17",49.9,35.67,85.57,"Furniture Decoration"
01be661b8196707ef60f062632d6d1bd,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,"2017-05-17 10:26:53",89.9,12.13,102.03,"bed table bath"
01be661b8196707ef60f062632d6d1bd,2,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,"2017-05-17 10:26:53",89.9,12.13,102.03,"bed table bath"
01ba495d945c6a1c5b198bbad63e61c6,1,f2e53dd1670f3c376518263b3f71424d,4a3ca9315b744ce9f8e9374361493884,"2018-01-31 11:22:27",109.9,25.61,135.51,"bed table bath"
029b2daf51dda061aeb1cf32c9306db7,1,eb6913790ee61d3d4d8dffcbbedea827,382229d1e840115ffe3dbf5ff460e417,"2018-08-06 16:20:23",29.9,18.31,48.21,"pet Shop"
011331376a4c6cc7a9e5bc165ec169d0,1,cdb8d3c880b6639a70764c6734e6bb69,f84a00e60c73a49e7e851c9bdca3a5bb,"2017-06-23 13:03:34",66,78.63,144.63,"HEALTH BEAUTY"
0198e0de42189b3941d46857a87fac91,1,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,"2017-11-04 12:33:53",56.99,8.72,65.71,perfumery
00c842d0ae6462afc1d38fc055b02c75,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,"2017-11-08 17:36:48",59.9,17.67,77.57,"Garden tools"
02a58113b6c316d2aa7e110c8bdcbe6a,1,60e77eeb5275ed33a04d1fd482feaac8,080102cd0a76b09e0dcf55fcacc60e05,"2018-03-11 11:48:05",42.99,15.23,58.22,"computer accessories"
020bc32fbdded2a43147c70a5eb3ec21,1,4c2065301aac51ff9004422acc07765d,1127b7f2594683f2510f1c2c834a486b,"2017-07-14 22:03:05",98.8,17.94,116.74,"Garden tools"
033dac2c6721b55b4323f622ea5c1500,1,de70c9ebe399d6ff687b4b64fd51aa29,fa1c13f2614d7b5c4749cbc52fecda94,"2018-06-29 12:25:39",259.9,20.73,280.63,"Watches present"
033dbd83c331548108afda89d5bc6b79,2,3354a4e684f5e7199f9407db70ccd92b,7a67c85e85bb2ce8582c35f2203ad736,"2018-04-15 20:48:28",89.99,14.2,104.19,"Cool Stuff"
033dbd83c331548108afda89d5bc6b79,1,29427de7f8a9ee983d9dbc51cec569b4,7a67c85e85bb2ce8582c35f2203ad736,"2018-04-15 20:48:28",89.8,14.21,104.01,"Cool Stuff"
00c9d9e61ed13f5bf2f0344da1aa4775,1,2ffb8b836bb62d53a77a69a67814fffa,391fc6631aebcf3004804e51b40bcf1e,"2017-02-24 13:13:49",44.55,11.74,56.29,"Furniture Decoration"
0283a5f1680cc866884c09960d2462e3,1,7814c273ab16783d73a9863ebfa8b141,1025f0e2d44d7041d6cf58b6550e0bfa,"2018-05-14 12:34:50",230,75.01,305.01,"Furniture Decoration"
02546acbfd2949a1f63c44ad04978ea1,1,e70f7c188cd2c0f01a1f6b35411cc481,6560211a19b47992c3666cc44a7e94c0,"2018-07-22 23:31:31",78,7.81,85.81,"Watches present"
0132fef017ccf586491ca3685de667df,1,d04857e7b4b708ee8b8b9921163edba3,9f505651f4a6abe901a56cdc21508025,"2018-06-06 08:51:20",67.99,8.88,76.87,"computer accessories"
028ffc48d3a4004a010e5847d7266cdb,1,25d6edcd216a9ee579f19f92d694f7d5,b76dba6c951ab00dc4edf0a1aa88037e,"2017-07-27 17:28:13",12.97,14.1,27.07,telephony
016d1bdf6efab4f6b805df1c03043113,1,9aed412277ca4485a7bf6e0c53e65786,0db783cfcd3b73998abc6e10e59a102f,"2017-10-04 20:26:53",36.9,34.15,71.05,"computer accessories"
019d029f0b101343d44017d249b1f64f,1,64fb265487de2238627ce43fe8a67efc,4a3ca9315b744ce9f8e9374361493884,"2018-06-11 21:55:43",79.9,27.51,107.41,"bed table bath"
016ff85737c2072ab00a705cd8f87799,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,"2018-01-02 11:12:14",75,20.02,95.02,"Furniture Decoration"
0263464225bdea582f602c369c2b6061,1,06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,"2018-04-04 22:23:19",39.99,16.95,56.94,"bed table bath"
012973f4cb6743d00d7e2644ddc8804c,1,cd59f488cef311feb633141ad1e8563d,8d79c8a04e42d722a75097ce5cbcf2ef,"2017-01-27 22:02:29",15.32,18,33.32,foods
00c62d05602c1ca8164b98746d127fa8,1,8e7a3ee016b12c87b5e3e7e717620758,955fee9216a65b617aa5c0531780ce60,"2018-06-03 11:10:53",110,18.35,128.35,"Industry Commerce and Business"
00cfabbe2a93b70beeec4894f86712a8,1,fec85e6c0eab9b4bcddf9ccd917c80bc,8a32e327fe2c1b3511609d81aaf9f042,"2017-06-10 07:56:30",29.99,15.11,45.1,"Furniture Decoration"
0091a677651feaf5a08d7bb147681e14,1,bf06a69bb27c58156391de458700f3e7,6560211a19b47992c3666cc44a7e94c0,"2018-08-24 13:27:17",38,7.53,45.53,"Watches present"
021363783b521e9813dd62bbcb77d1dd,1,acef497c1130f71ccfe63aaa1c9a607d,1b7e5006cb25dd23ce8686691013b121,"2018-02-23 11:52:46",559.99,19.36,579.35,"HEALTH BEAUTY"
013aa6ba5077072401773f83f1ee6408,1,9ab817d90bc61ed772ffea01b4cdcdb6,db2956745b3a8e9f3785c99f34b5d25e,"2018-07-25 11:31:15",159,19.21,178.21,"HEALTH BEAUTY"
01115c06246220def210911556bdc0e5,1,c31539851232e3accbf0ef4c571f97f2,602044f2c16190c2c6e45eb35c2e21cb,"2018-03-14 09:20:38",52.5,19.34,71.84,"bed table bath"
01115c06246220def210911556bdc0e5,2,c31539851232e3accbf0ef4c571f97f2,602044f2c16190c2c6e45eb35c2e21cb,"2018-03-14 09:20:38",52.5,19.34,71.84,"bed table bath"
000e63d38ae8c00bbcb5a30573b99628,1,553e0e7590d3116a072507a3635d2877,1c129092bf23f28a5930387c980c0dfc,"2018-03-23 19:48:26",47.9,8.88,56.78,"bed table bath"
011c899816ea29773525bd3322dbb6aa,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,"2018-04-30 15:02:34",99.9,0,99.9,"Watches present"
006127b8b9a1681a982313ed7129c3c0,1,f819f0c84a64f02d3a5606ca95edd272,7d13fca15225358621be4086e1eb0964,"2018-03-08 16:01:59",540,16.22,556.22,"Watches present"
007bbb40c95870c0f75a7855f2636c65,1,0ec7b6a863e219792bc4d50d3a62a839,1e8b33f18b4f7598d87f5cbee2282cc2,"2018-04-24 10:37:50",148.9,13.95,162.85,"bed table bath"
02332b54c758506809fd87d9c2748086,1,4100a608bd0aa524b06ffefba973707b,2a61c271b1ac763450d846849783e922,"2017-11-06 12:48:43",32.99,21.15,54.14,"HEALTH BEAUTY"
02a96c679e6086ecd026c42a83136068,1,86b8032cbb666ec9ca1f2aa4d4cace06,dee656f0f566ed1aa85bd137c943f08f,"2017-12-19 09:55:01",67.9,11.98,79.88,"sport leisure"
002af7fa9eb99d1456bceb6a13d6fc0b,1,c2ece64199af7a53793ed9612a89a8cd,6c7d50c24b3ccd2fd83b44d8bb34e073,"2018-02-18 18:46:28",88.34,21.11,109.45,"Furniture Decoration"
01e4eeac4002b2e57b7ada6bc3a3c38f,1,527e17a9217166ba1744ef81423887ba,eed78ac17f7f795a19a709745f00cd4e,"2017-08-01 18:44:07",49.9,11.85,61.75,"Furniture Decoration"
01e4eeac4002b2e57b7ada6bc3a3c38f,2,527e17a9217166ba1744ef81423887ba,eed78ac17f7f795a19a709745f00cd4e,"2017-08-01 18:44:07",49.9,11.85,61.75,"Furniture Decoration"
003a94f778ef8cfd50247c8c1b582257,1,452f66a0f164cac57802e2cea93188ac,f80edd2c5aaa505cc4b0a3b219abf4b8,"2018-08-03 14:52:31",39.9,18.08,57.98,"Construction Tools Construction"
00fc308dd7f0937682698becaa9dcc45,1,940d38f0ef286bd93612fcdc91dd38ed,53e4c6e0f4312d4d2107a8c9cddf45cd,"2018-08-20 19:51:32",85.71,18.4,104.11,housewares
0113c9989fe6e5007795daec0633b405,1,e8ca1ff2d0a28edb5be8bfbf2964dc3a,6b536a23086fba0d58c08d68814397f6,"2018-06-25 13:18:44",49,15.44,64.44,"sport leisure"
0113c9989fe6e5007795daec0633b405,2,e8ca1ff2d0a28edb5be8bfbf2964dc3a,6b536a23086fba0d58c08d68814397f6,"2018-06-25 13:18:44",49,15.44,64.44,"sport leisure"
02a9c0d24428f373731752bcc9719ebe,1,b4183f86c9a0c7a13138ff4575114f76,4c03b9dd4c11ee2cb35c96c49efc9420,"2017-06-11 11:00:52",55.5,12.73,68.23,toys
03211eda276999d5eaa8a167a4b6286a,1,423a6644f0aa529e8828ff1f91003690,e59aa562b9f8076dd550fcddf0e73491,"2018-06-22 18:47:50",479,38.7,517.7,"Agro Industria e Comercio"
02748e01a6356d0e5072ac06f4dd0bc4,1,2b849e71ada03a262ef4338a7abd8b79,f8db351d8c4c4c22c6835c19a46f01b0,"2018-06-04 21:38:25",104.9,12.07,116.97,housewares
01dfa7b5bb8dcd546273e480c27043bc,1,035df2b15f358d231e00af9e62488cf4,1d1bbb8ac1581824986f582583fff01d,"2018-04-27 10:01:33",51.4,14.59,65.99,perfumery
000e906b789b55f64edcb1f84030f90d,1,57d79905de06d8897872c551bfd09358,ea8482cd71df3c1969d7b9473ff13abc,"2017-11-21 18:54:23",21.99,11.85,33.84,telephony
00229e4e43f7a7e0b9dd819ad43268d3,1,13fcfc313dfb2217e5ee3000a702f9ef,c3cfdc648177fdbbbb35635a37472c53,"2018-03-31 16:41:54",74.9,16.49,91.39,"sport leisure"
030475e22d114f70be1a265fee326192,1,1d373b3e02a3212aff33054cbf30abf1,dee656f0f566ed1aa85bd137c943f08f,"2018-04-23 16:06:44",44.9,12.79,57.69,"Garden tools"
03104945dce5c57f748dbb3dbd62daeb,1,04574f4bc055655311e798b4e277b9af,688756f717c462a206ad854c5027a64a,"2018-06-27 22:22:24",45,15.42,60.42,automotive
028116828b6e9f2b8070f1c4f66c68f0,1,6e7b435ac3c84fc5348dba974e184322,620c87c171fb2a6dd6e8bb4dec959fc6,"2017-11-16 12:30:43",119.9,18.41,138.31,perfumery
00d50baf1bc56a3c59de1810a6b84b0d,1,71a7800a633691de8ecdd17463335e2e,f80edd2c5aaa505cc4b0a3b219abf4b8,"2017-05-23 21:55:24",59.9,34.22,94.12,"Construction Tools Garden"
00d50baf1bc56a3c59de1810a6b84b0d,2,71a7800a633691de8ecdd17463335e2e,f80edd2c5aaa505cc4b0a3b219abf4b8,"2017-05-23 21:55:24",59.9,34.22,94.12,"Construction Tools Garden"
01efe0209a92b2f21f6e0edee4bd4eb6,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,"2018-06-24 19:18:27",78,18.65,96.65,"Watches present"
032b42b17fe9daa676ba9447f3dbbd0a,1,0127db1f4effcf8f5b88d80588bc5624,ececbfcff9804a2d6b40f589df8eef2b,"2018-08-06 22:30:04",49,13,62,"Watches present"
000e562887b1f2006d75e0be9558292e,1,5ed9eaf534f6936b51d0b6c5e4d5c2e9,8cbac7e12637ed9cffa18c7875207478,"2018-02-22 11:54:42",25,16.11,41.11,"Cool Stuff"
006557c3221c1fcd02b0106343ab357b,1,7d187801885842645486f00fb166f378,d91fb3b7d041e83b64a00a3edfb37e4f,"2018-02-23 14:36:15",14.9,8.27,23.17,"home appliances"
024ab991361d48e491b7dad2f172b43f,1,914c9e9af640dd56f48764a225b00f89,7c67e1448b00f6e969d365cea6b010ab,"2018-05-17 17:25:10",79.98,34.04,114.02,"Furniture office"
0136390286be8a34efdc801ed150568f,1,1716ea399ed8ee62ba811e6f55180f45,6338ea67c41078a46ad99cc009654956,"2017-07-16 12:26:05",3.49,16.79,20.28,automotive
0136390286be8a34efdc801ed150568f,2,1716ea399ed8ee62ba811e6f55180f45,6338ea67c41078a46ad99cc009654956,"2017-07-16 12:26:05",3.49,16.79,20.28,automotive
00d29386638bbfd1331a2cd7ab91b5b5,1,5fb8e63ae576fbfbd243c50c5ce74050,ea8482cd71df3c1969d7b9473ff13abc,"2017-09-26 17:47:16",20.99,11.85,32.84,telephony
010c995323bc17d8156fbe2c37fed63e,1,0f0c4960b05d6145bbb4b348423503ef,edf96ef93ed595084bbcbd9224bd2894,"2017-03-25 19:18:00",42,14.12,56.12,electronics
03005a2f16aaf981d51d8ef44222444a,1,34282a40b7d2b7aae8762762cb6ebcad,1554a68530182680ad5c8b042c3ab563,"2018-02-04 09:59:39",139.9,39.97,179.87,"Room Furniture"
00143d0f86d6fbd9f9b38ab440ac16f5,1,e95ee6822b66ac6058e2e4aff656071a,a17f621c590ea0fab3d5d883e1630ec6,"2017-10-16 15:29:43",21.33,15.1,36.43,"sport leisure"
00143d0f86d6fbd9f9b38ab440ac16f5,2,e95ee6822b66ac6058e2e4aff656071a,a17f621c590ea0fab3d5d883e1630ec6,"2017-10-16 15:29:43",21.33,15.1,36.43,"sport leisure"
00143d0f86d6fbd9f9b38ab440ac16f5,3,e95ee6822b66ac6058e2e4aff656071a,a17f621c590ea0fab3d5d883e1630ec6,"2017-10-16 15:29:43",21.33,15.1,36.43,"sport leisure"
0103878b7ed86b6ec873cfae01379472,1,447934cd014b033280977350b730d892,b4f8921fcc4ff77b66bea6dda43dcd51,"2018-08-16 00:03:16",229.99,35.37,265.36,"bed table bath"
016726239765c18f66826453f39c64e3,1,c6ea63369936552872ae890c82175b4b,37be5a7c751166fbc5f8ccba4119e043,"2017-06-14 09:16:44",219.99,15.14,235.13,"bed table bath"
02f6d9982a52e44cf5a2be82598d078d,1,3efd399c5d016b9e6a5ad3196eade44f,503c1de08ae81a2d86f17951b204db55,"2017-09-16 20:28:28",213,18.74,231.74,babies
033b0e94801f401cd19503fec4b784d6,1,43423cdffde7fda63d0414ed38c11a73,b1fc4f64df5a0e8b6913ab38803c57a9,"2017-09-27 21:49:59",55,34.19,89.19,"Watches present"
02754590c907eb40ac34ed9b446970f6,1,8d98dedc3c19de17f1a090195e85d6b6,fa40cc5b934574b62717c68f3d678b6d,"2017-08-20 11:09:18",49.9,17.63,67.53,toys
012e93f8170eb75b2f2f650629d04517,1,e3a23a99f074226ad690393a840c3244,efcd8d2104f1a05d028af7bad20d974b,"2018-02-01 23:27:28",50,15.1,65.1,"Fashion Bags and Accessories"
026f3440c258a87c9f6fb9c8e1bbb6e7,1,4d9e8a6d8d07e4f47e093b8c2999ae01,e9d99831abad74458942f21e16f33f92,"2017-10-18 12:36:14",38.99,8.72,47.71,electronics
02d8a3fffa425e73385cc7f7a6518fbe,1,12fc9ab82dd45f3824881d94f79edb38,116ccb1a1604bc88e4d234a8c23f33de,"2018-04-27 12:20:35",14,7.39,21.39,automotive
02bcd06d9bfda1c2a4037560bed7b90f,1,be764855458cd43b36c334faa773f7d5,af7cdac9d9897cddead9c6b08976c642,"2018-04-16 17:47:15",126.79,33.75,160.54,toys
031d26635bd08bb7f773e40be986cce0,1,3fc18e3aefe7b9346bd15de863fa0365,53e4c6e0f4312d4d2107a8c9cddf45cd,"2017-10-21 15:41:11",71,19.99,90.99,housewares
01f67ca8027e959060afd840aa06f465,1,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,"2018-04-30 16:19:48",330,14.7,344.7,"HEALTH BEAUTY"
02447024ad7cd72fab1af9b28bebb901,1,8f71fe1e1b5bbb6773e7276b5c37ef65,95ec4458365c4d11f452ccf538377619,"2018-04-11 22:43:32",73.9,11.62,85.52,"stationary store"
